station,latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
SF001506200,-31.333,27.85,1463.0,8.986325804243673,23.661304585900005,16.323815195071813,14.674978781656412
SF001516040,-31.07,28.35,1250.0,6.278906228610525,21.34111567419582,13.810010951403145,15.062209445585205
SF001521900,-31.17,28.62,1378.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001522590,-31.37,28.6,1036.0,10.432876112251845,24.30797262149211,17.370424366871998,13.875096509240215
SF001524680,-31.3,28.77,914.0,10.432876112251845,24.30797262149211,17.370424366871998,13.875096509240215
SF001524750,-31.42,28.77,1200.0,10.432876112251845,24.30797262149211,17.370424366871998,13.875096509240215
SF001524820,-31.02,28.77,1240.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001527920,-31.2,28.92,991.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001536310,-31.02,29.37,1039.0,10.658700889801526,24.077477070499715,17.3680889801506,13.418776180698103
SF001538750,-31.08,29.5,838.0,10.658700889801526,24.077477070499715,17.3680889801506,13.418776180698103
SF001541420,-31.37,29.58,594.0,13.416915811088277,24.519805612594155,18.96836071184115,11.102889801505818
SF001543540,-31.4,29.7,518.0,20.011507186858324,23.181467488021877,21.5964873374401,3.169960301163578
SF001547960,-31.28,29.95,183.0,20.011507186858324,23.181467488021877,21.5964873374401,3.169960301163578
SF001608070,-30.95,19.45,900.0,10.520539356605138,27.521482546201185,19.02101095140313,17.00094318959622
SF001638820,-30.7,21.0,1000.0,10.358733744010953,27.389099247091053,18.87391649555098,17.030365503080123
SF001650030,-30.55,21.52,1000.0,10.358733744010953,27.389099247091053,18.87391649555098,17.030365503080123
SF001658980,-30.97,22.0,1320.0,8.703279945242977,25.469685147159485,17.08648254620129,16.76640520191652
SF001662380,-30.97,22.13,1241.0,8.703279945242977,25.469685147159485,17.08648254620129,16.76640520191652
SF001667550,-30.58,22.45,1164.0,9.635719370294328,26.706819986310766,18.17126967830254,17.071100616016402
SF001672640,-30.9,22.65,1273.0,8.203316906228595,25.087457905544138,16.64538740588634,16.88414099931554
SF001676650,-30.57,22.88,1134.0,9.726290212183422,27.06060917180012,18.393449691991787,17.33431895961664
SF001680660,-30.58,23.05,1155.0,9.726290212183422,27.06060917180012,18.393449691991787,17.33431895961664
SF001682500,-30.7,23.1,1129.0,9.726290212183422,27.06060917180012,18.393449691991787,17.33431895961664
SF001688000,-30.85,23.45,1163.0,8.455648186173878,25.361041752224533,16.90834496919918,16.905393566050655
SF001690050,-30.58,23.5,1125.0,9.537983572895305,26.502988364134193,18.020485968514777,16.965004791238844
SF001690900,-31.0,23.55,1283.0,8.455648186173878,25.361041752224533,16.90834496919918,16.905393566050655
SF001700090,-30.65,24.017,1247.0,9.537983572895305,26.502988364134193,18.020485968514777,16.965004791238844
SF001700990,-30.65,24.08,1244.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001701370,-30.77,24.1,1305.0,7.754590006844633,24.79189869952085,16.273244353182744,17.037308692676284
SF001706390,-30.63,24.37,1417.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001711170,-30.95,24.55,1340.0,7.754590006844633,24.79189869952085,16.273244353182744,17.037308692676284
SF001715460,-30.6,24.83,1400.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF001717560,-30.62,24.93,1265.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF001721630,-30.72,25.1,1372.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF001725800,-30.68,25.32,1253.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF001727240,-30.55,25.42,1250.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF001728180,-30.63,25.45,1219.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF001731340,-30.73,25.58,1271.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF001734970,-30.783,25.8,1283.0,7.016818617385342,23.99405065023949,15.505434633812452,16.977232032854214
SF001740930,-30.57,26.08,1294.0,8.22933059548258,24.726843258042383,16.47808692676252,16.497512662559956
SF001743120,-30.68,26.2,1379.0,8.22933059548258,24.726843258042383,16.47808692676252,16.497512662559956
SF001745500,-30.68,26.3,1387.0,8.22933059548258,24.726843258042383,16.47808692676252,16.497512662559956
SF001747530,-30.57,26.43,1308.0,8.22933059548258,24.726843258042383,16.47808692676252,16.497512662559956
SF001750220,-30.85,26.52,1450.0,6.837226557152624,23.801975359342904,15.319600958247726,16.964748802190265
SF001753710,-30.8,26.883,1351.0,6.246235455167691,22.925164955509867,14.585700205338835,16.678929500342242
SF001760150,-30.75,27.02,1497.0,6.246235455167691,22.925164955509867,14.585700205338835,16.678929500342242
SF001762770,-30.62,27.17,1593.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF001763720,-30.72,27.22,1632.0,6.609950718685853,21.894532511978113,14.252241615331958,15.284581793292249
SF001766310,-30.53,27.37,1455.0,6.609950718685853,21.894532511978113,14.252241615331958,15.284581793292249
SF001770450,-30.75,27.53,1832.0,5.376569472963719,20.292676249144407,12.83462286105405,14.916106776180657
SF001771780,-30.933,27.6,1819.0,5.376569472963719,20.292676249144407,12.83462286105405,14.916106776180657
SF001771840,-30.57,27.62,1596.0,6.609950718685853,21.894532511978113,14.252241615331958,15.284581793292249
SF001775520,-30.72,27.82,1900.0,4.759323750855592,19.74020396988359,12.249763860369656,14.980880219028059
SF001788810,-30.7,28.5,1364.0,7.34004791238877,22.856540725530433,15.098294318959562,15.516492813141678
SF001793440,-30.75,28.72,1728.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001793530,-30.88,28.68,1298.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001797130,-30.9,28.88,1311.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001797900,-30.67,28.95,1463.0,7.34004791238877,22.856540725530433,15.098294318959562,15.516492813141678
SF001798640,-30.9,28.98,1134.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001800300,-31.0,29.02,1154.0,8.99203148528401,23.943701574264207,16.467866529774135,14.951670088980132
SF001800320,-30.55,29.02,1379.0,7.34004791238877,22.856540725530433,15.098294318959562,15.516492813141678
SF001801230,-30.55,29.08,1481.0,8.30534976043807,22.45840657084178,15.381878165639963,14.153056810403843
SF001803940,-30.57,29.23,1463.0,8.30534976043807,22.45840657084178,15.381878165639963,14.153056810403843
SF001804390,-30.82,29.27,1118.0,10.658700889801526,24.077477070499715,17.3680889801506,13.418776180698103
SF001807120,-30.87,29.43,1200.0,10.658700889801526,24.077477070499715,17.3680889801506,13.418776180698103
SF001807220,-30.533,29.417,1278.0,8.30534976043807,22.45840657084178,15.381878165639963,14.153056810403843
SF001810730,-30.77,29.6,1212.0,10.658700889801526,24.077477070499715,17.3680889801506,13.418776180698103
SF001815610,-30.87,29.82,933.0,14.331605749486657,24.237789185489344,19.284697467487955,9.90618343600275
SF001816040,-30.57,29.85,860.0,11.06937303216978,22.90371252566731,16.986542778918615,11.834339493497623
SF001820130,-30.73,30.0,732.0,11.06937303216978,22.90371252566731,16.986542778918615,11.834339493497623
SF001823790,-30.82,30.22,548.0,14.331605749486657,24.237789185489344,19.284697467487955,9.90618343600275
SF001825350,-30.92,30.3,65.0,14.331605749486657,24.237789185489344,19.284697467487955,9.90618343600275
SF001827300,-30.67,30.43,205.0,17.720791238877496,23.71129500342225,20.716043121149923,5.990503764544838
SF001827940,-30.733,30.45,17.0,17.720791238877496,23.71129500342225,20.716043121149923,5.990503764544838
SF001830050,-30.58,30.52,70.0,17.720791238877496,23.71129500342225,20.716043121149923,5.990503764544838
SF001861390,-30.32,18.08,1448.0,10.566748802190276,26.98103627652279,18.77389253935652,16.41428747433261
SF001933470,-30.28,21.67,994.0,10.244642026009593,27.227392197125237,18.736017111567442,16.982750171115743
SF001943230,-30.38,22.18,1064.0,10.244642026009593,27.227392197125237,18.736017111567442,16.982750171115743
SF001944540,-30.07,22.27,1027.0,10.362299794661148,27.445063655030733,18.903681724846013,17.082763860369653
SF001957300,-30.17,22.92,1061.0,10.496227241615292,27.824717316906206,19.160472279260865,17.3284900752909
SF001963750,-30.25,23.22,1033.0,9.726290212183422,27.06060917180012,18.393449691991787,17.33431895961664
SF001984350,-30.25,24.23,1280.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001985240,-30.25,24.33,1323.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001988360,-30.43,24.47,1356.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001991070,-30.3,24.58,1289.0,8.51703764544834,25.502873374401254,17.009955509924694,16.98583572895275
SF001992750,-30.08,24.67,1201.0,9.615989048596882,26.742373716632482,18.179181382614697,17.126384668035616
SF001994350,-30.27,24.75,1219.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF002001660,-30.25,25.1,1356.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF002004660,-30.27,25.27,1384.0,8.482275154004112,25.559894592744616,17.021084873374395,17.077619438740594
SF002007640,-30.23,25.43,1539.0,8.201281314168376,24.864747433264995,16.53301437371668,16.663466119096476
SF002010200,-30.35,25.52,1484.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF002013610,-30.03,25.72,1399.0,8.201281314168376,24.864747433264995,16.53301437371668,16.663466119096476
SF002013760,-30.27,25.72,1509.0,8.748596851471595,24.697549623545505,16.72307323750852,15.948952772073918
SF002014820,-30.03,25.78,1423.0,8.201281314168376,24.864747433264995,16.53301437371668,16.663466119096476
SF002025050,-30.42,26.3,1298.0,8.22933059548258,24.726843258042383,16.47808692676252,16.497512662559956
SF002030430,-30.22,26.53,1407.0,7.622469541409976,24.208283367556387,15.915376454483242,16.5858138261464
SF002035950,-30.42,26.83,1497.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002036570,-30.45,26.88,1588.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002037370,-30.28,26.92,1612.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002040500,-30.33,27.02,1615.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002040580,-30.47,27.02,1524.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002041380,-30.3,27.08,1661.0,7.427498973305948,24.361436002737847,15.894467488021903,16.933937029431885
SF002075600,-30.35,28.8,1490.0,7.34004791238877,22.856540725530433,15.098294318959562,15.516492813141678
SF002084060,-30.27,29.23,1466.0,8.30534976043807,22.45840657084178,15.381878165639963,14.153056810403843
SF002085280,-30.3,29.3,1661.0,8.30534976043807,22.45840657084178,15.381878165639963,14.153056810403843
SF002086350,-30.1,29.37,2150.0,6.969478439425067,21.827630390143767,14.398554414784401,14.858151950718732
SF002087330,-30.22,29.42,1676.0,6.969478439425067,21.827630390143767,14.398554414784401,14.858151950718732
SF002090390,-30.17,29.53,1466.0,6.969478439425067,21.827630390143767,14.398554414784401,14.858151950718732
SF002097660,-30.27,29.93,732.0,11.06937303216978,22.90371252566731,16.986542778918615,11.834339493497623
SF002098250,-30.25,29.97,822.0,11.06937303216978,22.90371252566731,16.986542778918615,11.834339493497623
SF002098860,-30.27,30.0,950.0,11.06937303216978,22.90371252566731,16.986542778918615,11.834339493497623
SF002107980,-30.3,30.45,701.0,17.720791238877496,23.71129500342225,20.716043121149923,5.990503764544838
SF002108260,-30.27,30.48,579.0,17.720791238877496,23.71129500342225,20.716043121149923,5.990503764544838
SF002146700,-29.667,17.9,1007.0,9.913299110198448,27.02985352498301,18.471576317590667,17.116554414784368
SF002238340,-29.92,22.47,1138.0,10.362299794661148,27.445063655030733,18.903681724846013,17.082763860369653
SF002242080,-29.95,22.62,1100.0,10.362299794661148,27.445063655030733,18.903681724846013,17.082763860369653
SF002243890,-29.97,22.72,1067.0,10.362299794661148,27.445063655030733,18.903681724846013,17.082763860369653
SF002247340,-29.73,22.92,960.0,11.002809034907596,28.326067077344234,19.664438056125988,17.323258042436695
SF002250650,-29.58,23.05,991.0,11.002809034907596,28.326067077344234,19.664438056125988,17.323258042436695
SF002256790,-29.82,23.38,1082.0,10.496227241615292,27.824717316906206,19.160472279260865,17.3284900752909
SF002263270,-29.95,23.68,1021.0,10.134023271731698,27.316123203285372,18.725073237508543,17.182099931553772
SF002267710,-29.83,23.93,1204.0,10.134023271731698,27.316123203285372,18.725073237508543,17.182099931553772
SF002270540,-29.92,24.03,1140.0,10.134023271731698,27.316123203285372,18.725073237508543,17.182099931553772
SF002271270,-29.62,24.1,1094.0,10.214168377823423,27.589331964407968,18.901750171115644,17.3751635865845
SF002273680,-29.65,24.22,1067.0,10.214168377823423,27.589331964407968,18.901750171115644,17.3751635865845
SF002277560,-29.6,24.43,1113.0,10.214168377823423,27.589331964407968,18.901750171115644,17.3751635865845
SF002278110,-29.52,24.47,1167.0,10.214168377823423,27.589331964407968,18.901750171115644,17.3751635865845
SF002281700,-29.85,24.6,1132.0,9.615989048596882,26.742373716632482,18.179181382614697,17.126384668035616
SF002284580,-29.63,24.77,1234.0,9.783425051334689,26.72788911704331,18.25565708418898,16.944464065708406
SF002284950,-29.75,24.78,1265.0,8.858097193702948,25.625546885694693,17.241822039698807,16.76744969199177
SF002285670,-29.97,24.83,1265.0,8.858097193702948,25.625546885694693,17.241822039698807,16.76744969199177
SF002285710,-29.52,24.83,1219.0,9.783425051334689,26.72788911704331,18.25565708418898,16.944464065708406
SF002297370,-29.78,25.43,1387.0,8.201281314168376,24.864747433264995,16.53301437371668,16.663466119096476
SF002300270,-29.95,25.5,1417.0,8.201281314168376,24.864747433264995,16.53301437371668,16.663466119096476
SF002300730,-29.72,25.55,1326.0,8.976959616700901,25.76117453798766,17.369067077344205,16.78421492128682
SF002307640,-29.73,25.93,1349.0,8.976959616700901,25.76117453798766,17.369067077344205,16.78421492128682
SF002307740,-29.87,25.97,1532.0,7.622469541409976,24.208283367556387,15.915376454483242,16.5858138261464
SF002308100,-30.0,25.95,1509.0,7.622469541409976,24.208283367556387,15.915376454483242,16.5858138261464
SF002312790,-29.65,26.17,1414.0,8.349957563312806,24.984681724846038,16.667319644079363,16.634724161533146
SF002313610,-29.52,26.2,1445.0,8.349957563312806,24.984681724846038,16.667319644079363,16.634724161533146
SF002313950,-29.6,26.23,1433.0,8.349957563312806,24.984681724846038,16.667319644079363,16.634724161533146
SF002320180,-29.8,26.52,1608.0,7.622469541409976,24.208283367556387,15.915376454483242,16.5858138261464
SF002321230,-29.53,26.6,1524.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002322110,-29.52,26.63,1509.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002322750,-29.58,26.67,1541.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002328230,-29.72,26.97,1472.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002328950,-29.92,27.0,1524.0,7.730432580424358,24.2006064339493,15.965519507186853,16.470173853524997
SF002328980,-29.97,27.0,1509.0,7.730432580424358,24.2006064339493,15.965519507186853,16.470173853524997
SF002330490,-29.8,27.05,1494.0,7.730432580424358,24.2006064339493,15.965519507186853,16.470173853524997
SF002332110,-29.52,27.13,448.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002332390,-30.0,27.13,1539.0,7.730432580424358,24.2006064339493,15.965519507186853,16.470173853524997
SF002381320,-29.72,29.6,1577.0,4.423154004106778,18.861470225872694,11.642312114989759,14.438316221765895
SF002384680,-29.82,29.77,1501.0,10.18506913073241,22.474835044490018,16.32995208761122,12.289765913757751
SF002386360,-29.6,29.87,1539.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002390970,-29.62,30.07,1540.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002394720,-29.87,30.27,884.0,10.18506913073241,22.474835044490018,16.32995208761122,12.289765913757751
SF002394820,-29.533,30.283,1071.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002395660,-29.93,30.32,810.0,13.46520876112256,24.10180287474338,18.783505817932888,10.636594113620792
SF002395850,-29.77,30.33,846.0,13.46520876112256,24.10180287474338,18.783505817932888,10.636594113620792
SF002396050,-29.58,30.35,703.0,12.200021902806329,24.747080082135447,18.473550992470884,12.547058179329238
SF002400220,-29.87,30.52,792.0,13.46520876112256,24.10180287474338,18.783505817932888,10.636594113620792
SF002400730,-29.72,30.55,762.0,12.200021902806329,24.747080082135447,18.473550992470884,12.547058179329238
SF002402840,-29.73,30.67,620.0,12.200021902806329,24.747080082135447,18.473550992470884,12.547058179329238
SF002405640,-29.78,30.77,671.0,13.46520876112256,24.10180287474338,18.783505817932888,10.636594113620792
SF002407160,-29.93,30.9,115.0,13.46520876112256,24.10180287474338,18.783505817932888,10.636594113620792
SF002408830,-29.72,31.0,40.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SF002408910,-29.85,31.0,91.0,21.098449007529027,23.331550992470994,22.215000000000103,2.233101984941822
SF002410190,-29.82,31.02,61.0,21.098449007529027,23.331550992470994,22.215000000000103,2.233101984941822
SF002410420,-29.7,31.03,96.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SF002411030,-29.72,31.07,91.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SF002411310,-29.68,31.08,15.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SF002413020,-29.53,31.18,76.0,18.437448323066366,25.086811772758498,21.762130047912404,6.649363449692009
SF002444050,-29.25,17.73,884.0,11.809590691307301,28.338778918548922,20.074184804928063,16.529188227241505
SF002472420,-29.03,19.15,450.0,11.526488706365484,29.201026694045265,20.36375770020541,17.67453798767961
SF002512610,-29.35,21.15,793.0,11.376428473648174,28.356535249828845,19.866481861738567,16.980106776180634
SF002528940,-29.38,22.02,1029.0,10.964685831622178,27.713642710472215,19.339164271047217,16.748956878850095
SF002531740,-29.42,22.12,978.0,10.964685831622178,27.713642710472215,19.339164271047217,16.748956878850095
SF002533630,-29.05,22.22,914.0,11.491274469541386,28.21129637234762,19.85128542094461,16.720021902806284
SF002536480,-29.3,22.37,930.0,10.913527720739197,27.906929500342137,19.410228610540678,16.993401779602987
SF002545890,-29.33,22.83,1196.0,11.002809034907596,28.326067077344234,19.664438056125988,17.323258042436695
SF002552020,-29.37,23.13,960.0,11.002809034907596,28.326067077344234,19.664438056125988,17.323258042436695
SF002555520,-29.2,23.33,975.0,10.857809719370255,27.53593976728262,19.196874743326482,16.67813004791241
SF002556260,-29.43,23.33,1033.0,11.002809034907596,28.326067077344234,19.664438056125988,17.323258042436695
SF002563810,-29.35,23.72,1082.0,10.583096509240283,28.084731006160165,19.333913757700238,17.501634496919884
SF002564530,-29.067,23.75,995.0,11.425826146474998,28.94892676249134,20.187376454483267,17.523100616016404
SF002566380,-29.13,23.88,1113.0,11.425826146474998,28.94892676249134,20.187376454483267,17.523100616016404
SF002573910,-29.02,24.23,1051.0,10.84153730321697,28.369577002053422,19.60555715263517,17.52803969883643
SF002576550,-29.42,24.37,1210.0,10.214168377823423,27.589331964407968,18.901750171115644,17.3751635865845
SF002578450,-29.08,24.48,1137.0,10.84153730321697,28.369577002053422,19.60555715263517,17.52803969883643
SF002581820,-29.03,24.63,1114.0,10.84153730321697,28.369577002053422,19.60555715263517,17.52803969883643
SF002583800,-29.33,24.72,1201.0,9.783425051334689,26.72788911704331,18.25565708418898,16.944464065708406
SF002584580,-29.13,24.77,1128.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002588120,-29.03,24.97,1143.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002588940,-29.4,25.0,1189.0,9.783425051334689,26.72788911704331,18.25565708418898,16.944464065708406
SF002592780,-29.15,25.17,1230.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002593480,-29.3,25.18,1292.0,9.783425051334689,26.72788911704331,18.25565708418898,16.944464065708406
SF002597270,-29.12,25.42,1251.0,9.834369609856221,26.84625325119776,18.340311430527066,17.011883641341512
SF002597430,-29.38,25.42,1341.0,8.976959616700901,25.76117453798766,17.369067077344205,16.78421492128682
SF002600040,-29.07,25.52,1261.0,9.834369609856221,26.84625325119776,18.340311430527066,17.011883641341512
SF002600300,-29.5,25.53,1292.0,8.976959616700901,25.76117453798766,17.369067077344205,16.78421492128682
SF002605190,-29.15,25.8,1269.0,9.834369609856221,26.84625325119776,18.340311430527066,17.011883641341512
SF002606780,-29.3,25.88,1350.0,8.976959616700901,25.76117453798766,17.369067077344205,16.78421492128682
SF002608820,-29.2,25.97,1328.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002611460,-29.45,26.08,1365.0,8.349957563312806,24.984681724846038,16.667319644079363,16.634724161533146
SF002613650,-29.1,26.3,1354.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002613680,-29.12,26.22,1393.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002617220,-29.03,26.4,1311.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002617330,-29.22,26.43,1411.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002621290,-29.17,26.58,1340.0,8.494234086242274,24.9972361396304,16.745735112936256,16.503002053388162
SF002624790,-29.5,26.77,1487.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002626940,-29.07,26.9,1481.0,8.494234086242274,24.9972361396304,16.745735112936256,16.503002053388162
SF002630410,-29.18,27.03,1585.0,8.494234086242274,24.9972361396304,16.745735112936256,16.503002053388162
SF002630470,-29.28,27.03,1612.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002632800,-29.18,27.15,1623.0,8.494234086242274,24.9972361396304,16.745735112936256,16.503002053388162
SF002633160,-29.25,27.18,1554.0,7.824591375770032,24.08603559206026,15.955313483915162,16.26144421629027
SF002633730,-29.22,27.22,1590.0,7.927440109514019,23.860339493497687,15.893889801505813,15.93289938398358
SF002634990,-29.32,27.28,1667.0,7.374952772073902,22.55309924709115,14.964026009582472,15.178146475017114
SF002635670,-29.45,27.3,1573.0,7.374952772073902,22.55309924709115,14.964026009582472,15.178146475017114
SF002637600,-29.17,27.45,1609.0,7.927440109514019,23.860339493497687,15.893889801505813,15.93289938398358
SF002637920,-29.2,27.48,1593.0,7.927440109514019,23.860339493497687,15.893889801505813,15.93289938398358
SF002686400,-29.17,29.87,1520.0,9.659806981519539,24.757898699520936,17.208852840520176,15.098091718001315
SF002688450,-29.08,30.0,1371.0,9.659806981519539,24.757898699520936,17.208852840520176,15.098091718001315
SF002690430,-29.22,30.03,1371.0,9.659806981519539,24.757898699520936,17.208852840520176,15.098091718001315
SF002691140,-29.4,30.07,1400.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002692950,-29.42,30.17,1225.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002694770,-29.45,30.27,1082.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002695320,-29.37,30.3,1075.0,8.918446269678316,23.095927446954054,16.00718685831618,14.17748117727581
SF002697740,-29.4,30.43,762.0,12.200021902806329,24.747080082135447,18.473550992470884,12.547058179329238
SF002701190,-29.5,30.57,960.0,12.200021902806329,24.747080082135447,18.473550992470884,12.547058179329238
SF002702190,-29.15,30.63,980.0,11.114934976043768,25.60345242984271,18.35919370294319,14.488517453798755
SF002707220,-29.03,30.93,1050.0,11.114934976043768,25.60345242984271,18.35919370294319,14.488517453798755
SF002710990,-29.17,31.07,533.0,14.232702258726862,27.596030116358666,20.914366187542768,13.36332785763179
SF002714020,-29.2,31.23,442.0,14.232702258726862,27.596030116358666,20.914366187542768,13.36332785763179
SF002720020,-29.03,31.52,45.0,14.232702258726862,27.596030116358666,20.914366187542768,13.36332785763179
SF002721210,-29.03,31.58,55.0,19.657030800821357,25.799427789185483,22.728229295003512,6.14239698836414
SF002721270,-29.13,31.57,110.0,19.657030800821357,25.799427789185483,22.728229295003512,6.14239698836414
SF002740340,-28.57,16.53,20.0,13.795908281998654,21.525650924024575,17.66077960301164,7.729742642026002
SF002751790,-28.98,17.1,335.0,12.59755236139636,25.09083641341554,18.844194387405903,12.493284052019183
SF002760120,-28.7,17.52,250.0,11.908154688569478,30.598626967830292,21.25339082819982,18.690472279260792
SF002760720,-28.7,17.6,168.0,11.908154688569478,30.598626967830292,21.25339082819982,18.690472279260792
SF002771770,-28.967,18.1,415.0,10.987671457905591,28.865065023956138,19.926368240930906,17.87739356605072
SF002773860,-28.93,18.22,441.0,10.987671457905591,28.865065023956138,19.926368240930906,17.87739356605072
SF002794970,-28.78,19.28,380.0,11.526488706365484,29.201026694045265,20.36375770020541,17.67453798767961
SF002803510,-28.85,19.7,835.0,10.85469267624912,28.24922655715263,19.55195961670089,17.39453388090348
SF002807720,-28.88,19.92,910.0,10.85469267624912,28.24922655715263,19.55195961670089,17.39453388090348
SF002817600,-28.67,20.43,640.0,12.325906913073222,29.80673785078708,21.06632238193028,17.480830937713876
SF002821660,-28.77,20.6,670.0,11.543875427789212,28.90152908966455,20.222702258726912,17.357653661875386
SF002821960,-28.77,20.62,647.0,11.543875427789212,28.90152908966455,20.222702258726912,17.357653661875386
SF002824640,-28.75,20.77,732.0,11.543875427789212,28.90152908966455,20.222702258726912,17.357653661875386
SF002825840,-28.75,20.83,704.0,11.543875427789212,28.90152908966455,20.222702258726912,17.357653661875386
SF002828220,-28.7,20.97,731.0,12.398094455852151,29.47583299110194,20.93696372347698,17.077738535249797
SF002828230,-28.72,20.97,728.0,12.398094455852151,29.47583299110194,20.93696372347698,17.077738535249797
SF002830980,-28.65,21.05,775.0,12.398094455852151,29.47583299110194,20.93696372347698,17.077738535249797
SF002840080,-28.65,21.52,914.0,12.398094455852151,29.47583299110194,20.93696372347698,17.077738535249797
SF002848320,-28.9,21.98,866.0,11.630455852156045,28.56402190280629,20.0972388774812,16.933566050650185
SF002870410,-28.68,23.03,1265.0,10.44291991786446,26.676706365503033,18.559813141683726,16.233786447638593
SF002874410,-28.85,23.27,1332.0,10.857809719370255,27.53593976728262,19.196874743326482,16.67813004791241
SF002883780,-28.8,23.72,1234.0,11.425826146474998,28.94892676249134,20.187376454483267,17.523100616016404
SF002885280,-28.8,23.8,1173.0,11.425826146474998,28.94892676249134,20.187376454483267,17.523100616016404
SF002891020,-28.7,24.07,1013.0,11.421548254620161,28.984052019164892,20.20280013689252,17.562503764544843
SF002900320,-28.53,24.53,1105.0,11.421548254620161,28.984052019164892,20.20280013689252,17.562503764544843
SF002904630,-28.72,24.77,1198.0,10.599657768651616,27.654060232717388,19.126859000684526,17.054402464065625
SF002905600,-28.83,24.83,1166.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002908100,-29.0,24.95,1173.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002911480,-28.95,25.08,1161.0,10.36125393566049,27.578855578370874,18.97005475701577,17.21760164271049
SF002918990,-28.98,25.5,219.0,9.834369609856221,26.84625325119776,18.340311430527066,17.011883641341512
SF002930070,-28.62,26.02,1306.0,9.570518822724186,26.248030116358695,17.909274469541423,16.677511293634556
SF002931060,-28.77,26.07,1266.0,9.127885010266926,25.887006160164294,17.507445585215606,16.7591211498974
SF002935140,-28.58,26.3,1353.0,9.570518822724186,26.248030116358695,17.909274469541423,16.677511293634556
