"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-11","88",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-12","87",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-13","90","92",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-14","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-17","85","91",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-18","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-19","85","89",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-20","83",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-21","87",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-22","87","92",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-23","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-24","87",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-25","84","105","64"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-26","76",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-27","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-28","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-29","88",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-30","76","78",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-31","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-01","84",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-02","79",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-03","84",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-06","78","85",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-07","83",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-09","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-11","80","84","76"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-13","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-14","81",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-17","74",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-23","81",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-28","81","87",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-29","80",,"73"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-06-30","78",,"74"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-02","80",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-03","77",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-05","79",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-07","79","85",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-10","78",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-11","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-12","80",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-13","76",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-17","81",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-21","78","81","74"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-22","78",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-07-31","79","87",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-01","84",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-02","83","88",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-04","79",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-05","80",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-06","79",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-08","78",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-11","80",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-12","76",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-18","80",,"72"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-21","83",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-22","80",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-08-23","77",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-09-29","81",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-02","88",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-04","81",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-05","82","86",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-06","84",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-07","82","87",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-09","79",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-10","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-11","82",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-10-12","85",,
